,DGUID,Buddhist_total,Buddhist_men,Buddhist_women,Christian_total,Christian_men,Christian_women,Hindu_total,Hindu_men,Hindu_women,Jewish_total,Jewish_men,Jewish_women,Muslim_total,Muslim_men,Muslim_women,No_religion_total,No_religion_men,No_religion_women,Other_religions_total,Other_religions_men,Other_religions_women,Sikh_total,Sikh_men,Sikh_women,Indigenous_spirituality_total,Indigenous_spirituality_men,Indigenous_spirituality_women
1256,2021A00052415005,0.0,0.0,0.0,560.0,275.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,45.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,2021A00052415013,10.0,0.0,0.0,6735.0,3245.0,3490.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,30.0,15.0,1215.0,685.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,2021A00052415025,0.0,0.0,0.0,735.0,380.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,2021A00052415030,0.0,0.0,0.0,1020.0,510.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,85.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,2021A00052415035,0.0,0.0,0.0,2625.0,1245.0,1385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,185.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,2021A00052415058,0.0,0.0,0.0,930.0,470.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,70.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,2021A00052415065,0.0,0.0,0.0,140.0,65.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263,2021A00052415902,0.0,0.0,0.0,25.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264,2021A00052415904,0.0,0.0,0.0,65.0,25.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,2021A00052416005,0.0,0.0,0.0,780.0,410.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,85.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,2021A00052416013,15.0,0.0,15.0,5685.0,2730.0,2955.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,60.0,50.0,1185.0,635.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,2021A00052416023,0.0,0.0,0.0,985.0,455.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,60.0,35.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268,2021A00052416048,0.0,0.0,0.0,1175.0,630.0,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,140.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269,2021A00052416050,0.0,0.0,0.0,1045.0,535.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,50.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,2021A00052416055,0.0,0.0,0.0,1140.0,560.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,110.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271,2021A00052417005,0.0,0.0,0.0,230.0,130.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,2021A00052417010,0.0,0.0,0.0,2050.0,1065.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,85.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273,2021A00052417015,0.0,0.0,0.0,425.0,210.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,2021A00052417020,0.0,0.0,0.0,355.0,200.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,2021A00052417025,0.0,0.0,0.0,355.0,205.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,2021A00052417030,0.0,0.0,0.0,1495.0,745.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,35.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,2021A00052417035,0.0,0.0,0.0,455.0,220.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,55.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,2021A00052417040,0.0,0.0,0.0,490.0,275.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,25.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,2021A00052417045,0.0,0.0,0.0,605.0,315.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,115.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,2021A00052417055,0.0,0.0,0.0,1130.0,595.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,165.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281,2021A00052417060,0.0,0.0,0.0,510.0,255.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,85.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,2021A00052417065,0.0,0.0,0.0,760.0,400.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,115.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,2021A00052417070,0.0,0.0,0.0,2415.0,1165.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,370.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,2021A00052417078,0.0,0.0,0.0,2925.0,1515.0,1415.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,20.0,610.0,310.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,2021A00052418005,0.0,0.0,0.0,550.0,290.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286,2021A00052418010,0.0,0.0,0.0,175.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,2021A00052418015,0.0,0.0,0.0,705.0,340.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,115.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288,2021A00052418020,0.0,0.0,0.0,245.0,140.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,2021A00052418025,0.0,0.0,0.0,410.0,205.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,2021A00052418030,0.0,0.0,0.0,695.0,355.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,80.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,2021A00052418035,0.0,0.0,0.0,295.0,155.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292,2021A00052418040,0.0,0.0,0.0,305.0,160.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,2021A00052418045,0.0,0.0,0.0,2445.0,1250.0,1195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,310.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,2021A00052418050,0.0,0.0,0.0,9170.0,4450.0,4725.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,50.0,30.0,1445.0,760.0,685.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,2021A00052418055,0.0,0.0,0.0,710.0,380.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,70.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296,2021A00052418060,0.0,0.0,0.0,1280.0,660.0,615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,155.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,2021A00052418065,0.0,0.0,0.0,1345.0,690.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,215.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,2021A00052418070,0.0,0.0,0.0,85.0,45.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299,2021A00052419005,0.0,0.0,0.0,595.0,330.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,30.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,2021A00052419010,0.0,0.0,0.0,710.0,380.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,80.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301,2021A00052419015,0.0,0.0,0.0,250.0,145.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302,2021A00052419020,0.0,0.0,0.0,875.0,435.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,90.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303,2021A00052419025,0.0,0.0,0.0,1160.0,615.0,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,190.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,2021A00052419030,0.0,0.0,0.0,1360.0,745.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,160.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305,2021A00052419037,0.0,0.0,0.0,1090.0,540.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,200.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1306,2021A00052419045,0.0,0.0,0.0,555.0,255.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,95.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,2021A00052419050,0.0,0.0,0.0,1110.0,570.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,90.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,2021A00052419055,0.0,0.0,0.0,2815.0,1460.0,1355.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,605.0,355.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1309,2021A00052419062,0.0,0.0,0.0,3110.0,1530.0,1575.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,830.0,465.0,370.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,2021A00052419068,0.0,0.0,0.0,4380.0,2225.0,2155.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,1380.0,750.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311,2021A00052419070,0.0,0.0,0.0,645.0,345.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,110.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1312,2021A00052419075,0.0,0.0,0.0,1780.0,870.0,905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,180.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,2021A00052419082,0.0,0.0,0.0,2100.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,180.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,2021A00052419090,0.0,0.0,0.0,685.0,355.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,65.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,2021A00052419097,0.0,0.0,0.0,2045.0,1075.0,975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,280.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,2021A00052419105,0.0,0.0,0.0,2155.0,1050.0,1110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,355.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317,2021A00052419110,0.0,0.0,0.0,1455.0,725.0,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,195.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,2021A00052419117,0.0,0.0,0.0,780.0,395.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,130.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,2021A00052420005,0.0,0.0,0.0,365.0,185.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,2021A00052420010,0.0,0.0,0.0,655.0,365.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,65.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1321,2021A00052420015,0.0,0.0,0.0,740.0,325.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,180.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322,2021A00052420020,0.0,0.0,0.0,1215.0,635.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,200.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323,2021A00052420025,0.0,0.0,0.0,1425.0,685.0,740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,140.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324,2021A00052420030,0.0,0.0,0.0,730.0,360.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,150.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,2021A00052421005,0.0,0.0,0.0,1180.0,615.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,170.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1326,2021A00052421010,10.0,0.0,10.0,2610.0,1350.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165.0,660.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1327,2021A00052421020,0.0,0.0,0.0,1175.0,570.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,145.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1328,2021A00052421025,0.0,0.0,0.0,2840.0,1425.0,1415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,475.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329,2021A00052421030,0.0,0.0,0.0,2115.0,1050.0,1065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,405.0,330.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
1330,2021A00052421035,0.0,0.0,0.0,3245.0,1675.0,1565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,525.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1331,2021A00052421040,0.0,0.0,0.0,2745.0,1380.0,1365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,575.0,510.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1332,2021A00052421045,0.0,0.0,0.0,5765.0,2805.0,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,10.0,2250.0,1170.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1333,2021A00052422005,0.0,0.0,0.0,5505.0,2780.0,2725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2895.0,1495.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1334,2021A00052422010,0.0,0.0,0.0,1640.0,815.0,825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.0,410.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,2021A00052422015,0.0,0.0,0.0,300.0,160.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1336,2021A00052422020,0.0,0.0,0.0,4410.0,2305.0,2105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990.0,1085.0,905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337,2021A00052422025,0.0,0.0,0.0,1830.0,945.0,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,515.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338,2021A00052422030,0.0,0.0,0.0,335.0,165.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,215.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,2021A00052422035,10.0,0.0,0.0,5940.0,2975.0,2965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3680.0,1980.0,1700.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,2021A00052422040,0.0,0.0,0.0,5190.0,2530.0,2655.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,2890.0,1535.0,1355.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1341,2021A00052422045,15.0,0.0,10.0,5305.0,2670.0,2635.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,10.0,3100.0,1670.0,1430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1342,2021A00052423027,1565.0,695.0,875.0,349320.0,163960.0,185355.0,515.0,280.0,235.0,305.0,175.0,125.0,17490.0,9035.0,8455.0,162900.0,86855.0,76045.0,1355.0,690.0,665.0,20.0,20.0,0.0,75.0,50.0,25.0
1343,2021A00052423057,25.0,10.0,10.0,12215.0,5820.0,6395.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,135.0,105.0,3935.0,2080.0,1850.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
1344,2021A00052423072,10.0,10.0,0.0,14425.0,7000.0,7430.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,65.0,65.0,4660.0,2540.0,2120.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
1345,2021A00052423802,0.0,0.0,0.0,1565.0,775.0,790.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,515.0,270.0,250.0,10.0,0.0,10.0,0.0,0.0,0.0,80.0,60.0,25.0
1346,2021A00052425213,240.0,110.0,125.0,105285.0,50485.0,54800.0,25.0,15.0,10.0,0.0,0.0,0.0,1795.0,1030.0,770.0,38625.0,20505.0,18120.0,260.0,125.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0
1347,2021A00052426005,0.0,0.0,0.0,1015.0,565.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,160.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,2021A00052426010,0.0,0.0,0.0,1120.0,570.0,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,95.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1349,2021A00052426015,0.0,0.0,0.0,1575.0,795.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,140.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,2021A00052426022,0.0,0.0,0.0,2215.0,1110.0,1105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,215.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1351,2021A00052426030,0.0,0.0,0.0,10340.0,5075.0,5265.0,20.0,10.0,0.0,10.0,10.0,0.0,30.0,25.0,0.0,2220.0,1230.0,995.0,20.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
1352,2021A00052426035,0.0,0.0,0.0,865.0,435.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,110.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,2021A00052426040,0.0,0.0,0.0,985.0,510.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,160.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,2021A00052426048,0.0,0.0,0.0,1950.0,975.0,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,345.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,2021A00052426055,0.0,0.0,0.0,1995.0,1030.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,265.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,2021A00052426063,0.0,0.0,0.0,2570.0,1310.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,320.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,2021A00052426070,0.0,0.0,0.0,5010.0,2540.0,2470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1755.0,965.0,790.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,2021A00052427008,40.0,0.0,35.0,2020.0,1030.0,985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,145.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,2021A00052427015,0.0,0.0,0.0,480.0,265.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,50.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,2021A00052427028,0.0,0.0,0.0,4925.0,2450.0,2475.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,985.0,540.0,445.0,40.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,2021A00052427035,0.0,0.0,0.0,1180.0,635.0,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,85.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,2021A00052427043,0.0,0.0,0.0,3940.0,2070.0,1870.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,820.0,440.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,2021A00052427050,0.0,0.0,0.0,310.0,175.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,2021A00052427055,0.0,0.0,0.0,490.0,260.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,35.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,2021A00052427060,0.0,0.0,0.0,1290.0,665.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,115.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366,2021A00052427065,0.0,0.0,0.0,855.0,420.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,85.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,2021A00052427070,0.0,0.0,0.0,230.0,100.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,2021A00052428005,0.0,0.0,0.0,1475.0,775.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,105.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,2021A00052428015,0.0,0.0,0.0,670.0,350.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,95.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
